('0_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('1_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('2_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('5_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('9_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('11_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('8_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('4_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('10_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('15_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('12_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('13_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('6_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('17_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('18_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('16_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('3_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('14_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('7_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('21_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('19_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('23_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('24_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('20_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('22_constraint0.2_symmetric_max1', (0.0, 0.0), inf, 1)
('79_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('69_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('93_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('78_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('72_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('91_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('85_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('89_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('68_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('67_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('97_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('81_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('88_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('73_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('84_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('92_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('80_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('70_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('76_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('87_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('99_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('71_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('74_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('95_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('82_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('83_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('94_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('96_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('98_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('90_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('75_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('66_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('86_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('77_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('65_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('64_constraint0.2_symmetric_max1', (0.0, 0.0), 999999.0, 1)
('63_constraint0.2_symmetric_max1', (0.011, 0.011), 12185.0, 1)
('25_constraint0.2_symmetric_max1', (0.023, 0.023), 7611.0, 1)
('62_constraint0.2_symmetric_max1', (0.026000000000000002, 0.026000000000000002), 5767.0, 1)
('0_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('0_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('1_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('1_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('2_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('6_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('2_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('9_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('6_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('3_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('9_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('4_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('3_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('7_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('8_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('4_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('7_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('8_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('12_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('10_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('12_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('10_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('11_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('14_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('15_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('11_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('14_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('15_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('16_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('16_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('17_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('17_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('18_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('19_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('18_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('19_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('20_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('21_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('20_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('21_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('22_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('23_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('22_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('23_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('61_constraint0.2_symmetric_max1', (0.04, 0.04), 3895.0, 1)
('24_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('24_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('26_constraint0.2_symmetric_max1', (0.048, 0.048), 5838.0, 1)
('60_constraint0.2_symmetric_max1', (0.052000000000000005, 0.052000000000000005), 3113.0, 1)
('0_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('1_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('6_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('9_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('4_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('3_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('8_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('7_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('59_constraint0.2_symmetric_max1', (0.064, 0.064), 2590.0, 1)
('2_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('10_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('11_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('12_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('14_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('27_constraint0.2_symmetric_max1', (0.068, 0.068), 4946.0, 1)
('15_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('16_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('17_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('18_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('19_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('20_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('21_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('57_constraint0.2_symmetric_max1', (0.075, 0.075), 2259.0, 1)
('22_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('23_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('24_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('57_constraint0.2_symmetric_max1', (0.08600000000000001, 0.08600000000000001), 1990.0, 1)
('28_constraint0.2_symmetric_max1', (0.08600000000000001, 0.08600000000000001), 4307.0, 1)
('56_constraint0.2_symmetric_max1', (0.095, 0.095), 1857.0, 1)
('41_constraint0.2_symmetric_max1', (0.1, 0.1), 3681.0, 1)
('45_constraint0.2_symmetric_max1', (0.1, 0.1), 3449.0, 1)
('19_constraint0.4_symmetric_max1', (0.1, 0.1), 3800.0, 1)
('48_constraint0.2_symmetric_max1', (0.1, 0.1), 3167.0, 1)
('47_constraint0.2_symmetric_max1', (0.1, 0.1), 3274.0, 1)
('33_constraint0.2_symmetric_max1', (0.1, 0.1), 3857.0, 1)
('53_constraint0.2_symmetric_max1', (0.1, 0.1), 2377.0, 1)
('49_constraint0.2_symmetric_max1', (0.1, 0.1), 3045.0, 1)
('35_constraint0.2_symmetric_max1', (0.1, 0.1), 3837.0, 1)
('17_constraint0.4_symmetric_max1', (0.1, 0.1), 3778.0, 1)
('40_constraint0.2_symmetric_max1', (0.1, 0.1), 3720.0, 1)
('36_constraint0.2_symmetric_max1', (0.1, 0.1), 3822.0, 1)
('32_constraint0.2_symmetric_max1', (0.1, 0.1), 3863.0, 1)
('34_constraint0.2_symmetric_max1', (0.1, 0.1), 3849.0, 1)
('37_constraint0.2_symmetric_max1', (0.1, 0.1), 3804.0, 1)
('46_constraint0.2_symmetric_max1', (0.1, 0.1), 3367.0, 1)
('55_constraint0.2_symmetric_max1', (0.1, 0.1), 1909.0, 1)
('11_constraint0.4_symmetric_max1', (0.1, 0.1), 3706.0, 1)
('54_constraint0.2_symmetric_max1', (0.1, 0.1), 2156.0, 1)
('43_constraint0.2_symmetric_max1', (0.1, 0.1), 3582.0, 1)
('39_constraint0.2_symmetric_max1', (0.1, 0.1), 3753.0, 1)
('31_constraint0.2_symmetric_max1', (0.1, 0.1), 3867.0, 1)
('15_constraint0.4_symmetric_max1', (0.1, 0.1), 3755.0, 1)
('30_constraint0.2_symmetric_max1', (0.1, 0.1), 3869.0, 1)
('52_constraint0.2_symmetric_max1', (0.1, 0.1), 2575.0, 1)
('51_constraint0.2_symmetric_max1', (0.1, 0.1), 2751.0, 1)
('42_constraint0.2_symmetric_max1', (0.1, 0.1), 3635.0, 1)
('9_constraint0.4_symmetric_max1', (0.1, 0.1), 3681.0, 1)
('50_constraint0.2_symmetric_max1', (0.1, 0.1), 2907.0, 1)
('13_constraint0.4_symmetric_max1', (0.1, 0.1), 3731.0, 1)
('44_constraint0.2_symmetric_max1', (0.1, 0.1), 3520.0, 1)
('38_constraint0.2_symmetric_max1', (0.1, 0.1), 3781.0, 1)
('28_constraint0.2_symmetric_max1', (0.1, 0.1), 3868.0, 1)
('7_constraint0.4_symmetric_max1', (0.1, 0.1), 3656.0, 1)
('18_constraint0.4_symmetric_max1', (0.1, 0.1), 3790.0, 1)
('20_constraint0.4_symmetric_max1', (0.1, 0.1), 3811.0, 1)
('1_constraint0.4_symmetric_max1', (0.1, 0.1), 3580.0, 1)
('14_constraint0.4_symmetric_max1', (0.1, 0.1), 3743.0, 1)
('3_constraint0.4_symmetric_max1', (0.1, 0.1), 3605.0, 1)
('16_constraint0.4_symmetric_max1', (0.1, 0.1), 3767.0, 1)
('5_constraint0.4_symmetric_max1', (0.1, 0.1), 3630.0, 1)
('10_constraint0.4_symmetric_max1', (0.1, 0.1), 3694.0, 1)
('12_constraint0.4_symmetric_max1', (0.1, 0.1), 3719.0, 1)
('8_constraint0.4_symmetric_max1', (0.1, 0.1), 3668.0, 1)
('6_constraint0.4_symmetric_max1', (0.1, 0.1), 3643.0, 1)
('4_constraint0.4_symmetric_max1', (0.1, 0.1), 3617.0, 1)
('2_constraint0.4_symmetric_max1', (0.1, 0.1), 3592.0, 1)
('44_constraint0.4_symmetric_max1', (0.1, 0.1), 3520.0, 1)
('46_constraint0.4_symmetric_max1', (0.1, 0.1), 3367.0, 1)
('21_constraint0.4_symmetric_max1', (0.1, 0.1), 3820.0, 1)
('23_constraint0.4_symmetric_max1', (0.1, 0.1), 3838.0, 1)
('36_constraint0.4_symmetric_max1', (0.1, 0.1), 3822.0, 1)
('42_constraint0.4_symmetric_max1', (0.1, 0.1), 3635.0, 1)
('33_constraint0.4_symmetric_max1', (0.1, 0.1), 3857.0, 1)
('27_constraint0.4_symmetric_max1', (0.1, 0.1), 3863.0, 1)
('34_constraint0.4_symmetric_max1', (0.1, 0.1), 3849.0, 1)
('38_constraint0.4_symmetric_max1', (0.1, 0.1), 3781.0, 1)
('28_constraint0.4_symmetric_max1', (0.1, 0.1), 3868.0, 1)
('25_constraint0.4_symmetric_max1', (0.1, 0.1), 3852.0, 1)
('30_constraint0.4_symmetric_max1', (0.1, 0.1), 3869.0, 1)
('40_constraint0.4_symmetric_max1', (0.1, 0.1), 3720.0, 1)
('26_constraint0.4_symmetric_max1', (0.1, 0.1), 3858.0, 1)
('39_constraint0.4_symmetric_max1', (0.1, 0.1), 3753.0, 1)
('32_constraint0.4_symmetric_max1', (0.1, 0.1), 3863.0, 1)
('35_constraint0.4_symmetric_max1', (0.1, 0.1), 3837.0, 1)
('45_constraint0.4_symmetric_max1', (0.1, 0.1), 3449.0, 1)
('41_constraint0.4_symmetric_max1', (0.1, 0.1), 3681.0, 1)
('24_constraint0.4_symmetric_max1', (0.1, 0.1), 3846.0, 1)
('37_constraint0.4_symmetric_max1', (0.1, 0.1), 3804.0, 1)
('22_constraint0.4_symmetric_max1', (0.1, 0.1), 3829.0, 1)
('28_constraint0.4_symmetric_max1', (0.1, 0.1), 3866.0, 1)
('50_constraint0.4_symmetric_max1', (0.1, 0.1), 2907.0, 1)
('31_constraint0.4_symmetric_max1', (0.1, 0.1), 3867.0, 1)
('47_constraint0.4_symmetric_max1', (0.1, 0.1), 3274.0, 1)
('43_constraint0.4_symmetric_max1', (0.1, 0.1), 3582.0, 1)
('60_constraint0.4_symmetric_max1', (0.099, 0.099), 296.0, 1)
('52_constraint0.4_symmetric_max1', (0.1, 0.1), 2575.0, 1)
('53_constraint0.4_symmetric_max1', (0.1, 0.1), 2377.0, 1)
('61_constraint0.4_symmetric_max1', (0.098, 0.098), 7.0, 1)
('48_constraint0.4_symmetric_max1', (0.1, 0.1), 3167.0, 1)
('56_constraint0.4_symmetric_max1', (0.1, 0.1), 1635.0, 1)
('57_constraint0.4_symmetric_max1', (0.1, 0.1), 1333.0, 1)
('51_constraint0.4_symmetric_max1', (0.1, 0.1), 2751.0, 1)
('99_constraint0.2_asymmetric_max1', (0.1, 0.0), 998029.0, 1)
('55_constraint0.4_symmetric_max1', (0.1, 0.1), 1909.0, 1)
('97_constraint0.2_asymmetric_max1', (0.1, 0.003), 3793.0, 1)
('98_constraint0.2_asymmetric_max1', (0.1, 0.001), 4849.0, 1)
('49_constraint0.4_symmetric_max1', (0.1, 0.1), 3045.0, 1)
('57_constraint0.4_symmetric_max1', (0.1, 0.1), 1004.0, 1)
('96_constraint0.2_asymmetric_max1', (0.1, 0.005), 3331.0, 1)
('95_constraint0.2_asymmetric_max1', (0.1, 0.006), 3217.0, 1)
('54_constraint0.4_symmetric_max1', (0.1, 0.1), 2156.0, 1)
('59_constraint0.4_symmetric_max1', (0.1, 0.1), 650.0, 1)
('94_constraint0.2_asymmetric_max1', (0.1, 0.008), 2972.0, 1)
('93_constraint0.2_asymmetric_max1', (0.1, 0.01), 2791.0, 1)
('92_constraint0.2_asymmetric_max1', (0.1, 0.011), 2757.0, 1)
('91_constraint0.2_asymmetric_max1', (0.1, 0.013000000000000001), 2629.0, 1)
('70_constraint0.4_symmetric_max1', (0.02, 0.02), 1.0, 1)
('94_constraint0.4_symmetric_max1', (0.003, 0.003), 1.0, 1)
('74_constraint0.4_symmetric_max1', (0.02, 0.02), 1.0, 1)
('86_constraint0.4_symmetric_max1', (0.011, 0.011), 1.0, 1)
('80_constraint0.4_symmetric_max1', (0.011, 0.011), 1.0, 1)
